0.00000000	-0.00005521
1.00000000	-0.00005521
2.00000000	-0.00005521
3.00000000	-0.00005521
4.00000000	-0.00005521
5.00000000	-0.00005521
6.00000000	-0.00005521
7.00000000	-0.00005521
8.00000000	-0.00005521
9.00000000	-0.00007158
10.00000000	-0.00004102
11.00000000	0.00001567
12.00000000	0.00004073
13.00000000	0.00002554
14.00000000	0.00001296
15.00000000	0.00000440
16.00000000	-0.00002098
17.00000000	-0.00005919
18.00000000	-0.00007129
19.00000000	-0.00004095
20.00000000	-0.00000129
21.00000000	0.00001978
22.00000000	0.00003104
23.00000000	0.00003622
24.00000000	0.00000764
25.00000000	-0.00005024
26.00000000	-0.00008788
27.00000000	-0.00007488
28.00000000	-0.00002540
29.00000000	0.00003027
30.00000000	0.00007278
31.00000000	0.00008875
32.00000000	0.00006408
33.00000000	-0.00000669
34.00000000	-0.00007824
35.00000000	-0.00010910
36.00000000	-0.00009677
37.00000000	-0.00005152
38.00000000	0.00001470
39.00000000	0.00008415
40.00000000	0.00012124
41.00000000	0.00010111
42.00000000	0.00002973
43.00000000	-0.00005680
44.00000000	-0.00013571
45.00000000	-0.00017619
46.00000000	-0.00013877
47.00000000	-0.00003202
48.00000000	0.00008816
49.00000000	0.00016207
50.00000000	0.00016134
51.00000000	0.00009778
52.00000000	-0.00001535
53.00000000	-0.00013392
54.00000000	-0.00018933
55.00000000	-0.00014531
56.00000000	-0.00004260
57.00000000	0.00005156
58.00000000	0.00010956
59.00000000	0.00013444
60.00000000	0.00011225
61.00000000	0.00003173
62.00000000	-0.00006637
63.00000000	-0.00011852
64.00000000	-0.00011425
65.00000000	-0.00009038
66.00000000	-0.00005430
67.00000000	0.00001576
68.00000000	0.00009547
69.00000000	0.00011208
70.00000000	0.00004871
71.00000000	-0.00003283
72.00000000	-0.00007877
73.00000000	-0.00009281
74.00000000	-0.00009077
75.00000000	-0.00004971
76.00000000	0.00003171
77.00000000	0.00008416
78.00000000	0.00005958
79.00000000	-0.00000223
80.00000000	-0.00003575
81.00000000	-0.00003420
82.00000000	-0.00003650
83.00000000	-0.00004727
84.00000000	-0.00003466
85.00000000	-0.00000253
86.00000000	0.00000864
87.00000000	-0.00000493
88.00000000	-0.00000533
89.00000000	0.00001045
90.00000000	0.00000586
91.00000000	-0.00003921
92.00000000	-0.00008579
93.00000000	-0.00008337
94.00000000	-0.00004386
95.00000000	-0.00000785
96.00000000	0.00001557
97.00000000	0.00003074
98.00000000	0.00002797
99.00000000	-0.00000289
100.00000000	-0.00004868
101.00000000	-0.00006701
102.00000000	-0.00004889
103.00000000	-0.00002755
104.00000000	-0.00002991
105.00000000	-0.00004233
106.00000000	-0.00003578
107.00000000	-0.00000503
108.00000000	0.00001926
109.00000000	0.00002048
110.00000000	0.00000952
111.00000000	-0.00001473
112.00000000	-0.00005696
113.00000000	-0.00010403
114.00000000	-0.00012091
115.00000000	-0.00007684
116.00000000	-0.00000933
117.00000000	0.00002441
118.00000000	0.00001521
119.00000000	0.00000202
120.00000000	0.00000220
121.00000000	-0.00001252
122.00000000	-0.00004724
123.00000000	-0.00007269
124.00000000	-0.00007042
125.00000000	-0.00006714
126.00000000	-0.00007684
127.00000000	-0.00006935
128.00000000	-0.00000570
129.00000000	0.00006805
130.00000000	0.00007127
131.00000000	0.00000661
132.00000000	-0.00005694
133.00000000	-0.00009112
134.00000000	-0.00011380
135.00000000	-0.00012546
136.00000000	-0.00009511
137.00000000	-0.00002064
138.00000000	0.00003175
139.00000000	0.00001280
140.00000000	-0.00002400
141.00000000	-0.00002332
142.00000000	-0.00001545
143.00000000	-0.00004414
144.00000000	-0.00009538
145.00000000	-0.00010846
146.00000000	-0.00007477
147.00000000	-0.00004448
148.00000000	-0.00003271
149.00000000	-0.00000550
150.00000000	0.00003234
151.00000000	0.00002239
152.00000000	-0.00005096
153.00000000	-0.00011305
154.00000000	-0.00010429
155.00000000	-0.00005087
156.00000000	-0.00002358
157.00000000	-0.00002621
158.00000000	-0.00002898
159.00000000	-0.00003198
160.00000000	-0.00006723
161.00000000	-0.00010615
162.00000000	-0.00009715
163.00000000	-0.00003710
164.00000000	0.00000692
165.00000000	-0.00000992
166.00000000	-0.00004756
167.00000000	-0.00005909
168.00000000	-0.00005597
169.00000000	-0.00007535
170.00000000	-0.00010053
171.00000000	-0.00009169
172.00000000	-0.00004594
173.00000000	-0.00001739
174.00000000	-0.00001819
175.00000000	-0.00001382
176.00000000	0.00000285
177.00000000	-0.00001385
178.00000000	-0.00008782
179.00000000	-0.00016002
180.00000000	-0.00015673
181.00000000	-0.00008988
182.00000000	-0.00003372
183.00000000	-0.00000325
184.00000000	0.00001462
185.00000000	0.00001266
186.00000000	-0.00004192
187.00000000	-0.00013774
188.00000000	-0.00018145
189.00000000	-0.00013685
190.00000000	-0.00006783
191.00000000	-0.00003929
192.00000000	-0.00003139
193.00000000	-0.00000467
194.00000000	0.00001103
195.00000000	-0.00003603
196.00000000	-0.00011310
197.00000000	-0.00014223
198.00000000	-0.00012129
199.00000000	-0.00010423
200.00000000	-0.00009973
201.00000000	-0.00005870
202.00000000	0.00002207
203.00000000	0.00004718
204.00000000	-0.00002248
205.00000000	-0.00012164
206.00000000	-0.00017214
207.00000000	-0.00017405
208.00000000	-0.00016295
209.00000000	-0.00012532
210.00000000	-0.00003901
211.00000000	0.00003584
212.00000000	0.00003374
213.00000000	-0.00003939
214.00000000	-0.00010988
215.00000000	-0.00014614
216.00000000	-0.00016827
217.00000000	-0.00018028
218.00000000	-0.00015038
219.00000000	-0.00007628
220.00000000	-0.00000529
221.00000000	0.00002104
222.00000000	0.00000401
223.00000000	-0.00003707
224.00000000	-0.00009414
225.00000000	-0.00016823
226.00000000	-0.00021674
227.00000000	-0.00020447
228.00000000	-0.00013356
229.00000000	-0.00004933
230.00000000	0.00000263
231.00000000	0.00000287
232.00000000	-0.00003908
233.00000000	-0.00009675
234.00000000	-0.00014805
235.00000000	-0.00018466
236.00000000	-0.00018604
237.00000000	-0.00014910
238.00000000	-0.00009424
239.00000000	-0.00005733
240.00000000	-0.00005320
241.00000000	-0.00006255
242.00000000	-0.00006337
243.00000000	-0.00008096
244.00000000	-0.00012861
245.00000000	-0.00016324
246.00000000	-0.00014808
247.00000000	-0.00010802
248.00000000	-0.00008534
249.00000000	-0.00008730
250.00000000	-0.00008005
251.00000000	-0.00007151
252.00000000	-0.00010386
253.00000000	-0.00014996
254.00000000	-0.00014928
255.00000000	-0.00010269
256.00000000	-0.00007485
257.00000000	-0.00009659
258.00000000	-0.00012611
259.00000000	-0.00011563
260.00000000	-0.00010489
261.00000000	-0.00012637
262.00000000	-0.00013563
263.00000000	-0.00010342
264.00000000	-0.00007087
265.00000000	-0.00008725
266.00000000	-0.00012651
267.00000000	-0.00012117
268.00000000	-0.00008127
269.00000000	-0.00007598
270.00000000	-0.00010877
271.00000000	-0.00012389
272.00000000	-0.00010774
273.00000000	-0.00009947
274.00000000	-0.00012111
275.00000000	-0.00012093
276.00000000	-0.00008742
277.00000000	-0.00007070
278.00000000	-0.00010171
279.00000000	-0.00013196
280.00000000	-0.00011608
281.00000000	-0.00008556
282.00000000	-0.00009154
283.00000000	-0.00011324
284.00000000	-0.00011707
285.00000000	-0.00010444
286.00000000	-0.00010763
287.00000000	-0.00011240
288.00000000	-0.00008714
289.00000000	-0.00005202
290.00000000	-0.00005684
291.00000000	-0.00009492
292.00000000	-0.00011848
293.00000000	-0.00011354
294.00000000	-0.00009761
295.00000000	-0.00008582
296.00000000	-0.00007010
297.00000000	-0.00005974
298.00000000	-0.00008239
299.00000000	-0.00011808
300.00000000	-0.00012186
301.00000000	-0.00009430
302.00000000	-0.00007085
303.00000000	-0.00006646
304.00000000	-0.00006902
305.00000000	-0.00006908
306.00000000	-0.00008604
307.00000000	-0.00011169
308.00000000	-0.00010602
309.00000000	-0.00007580
310.00000000	-0.00006527
311.00000000	-0.00008197
312.00000000	-0.00008898
313.00000000	-0.00005939
314.00000000	-0.00002964
315.00000000	-0.00003909
316.00000000	-0.00005918
317.00000000	-0.00006390
318.00000000	-0.00007814
319.00000000	-0.00011434
320.00000000	-0.00012542
321.00000000	-0.00007484
322.00000000	-0.00001039
323.00000000	-0.00000196
324.00000000	-0.00004348
325.00000000	-0.00007197
326.00000000	-0.00007767
327.00000000	-0.00009064
328.00000000	-0.00010527
329.00000000	-0.00008610
330.00000000	-0.00003643
331.00000000	-0.00002337
332.00000000	-0.00005391
333.00000000	-0.00006915
334.00000000	-0.00003994
335.00000000	-0.00001512
336.00000000	-0.00003534
337.00000000	-0.00007185
338.00000000	-0.00007452
339.00000000	-0.00005802
340.00000000	-0.00005183
341.00000000	-0.00004196
342.00000000	-0.00000882
343.00000000	0.00001544
344.00000000	-0.00000909
345.00000000	-0.00007317
346.00000000	-0.00010568
347.00000000	-0.00008096
348.00000000	-0.00003990
349.00000000	-0.00001407
350.00000000	-0.00000324
351.00000000	-0.00001031
352.00000000	-0.00003485
353.00000000	-0.00006829
354.00000000	-0.00008624
355.00000000	-0.00006241
356.00000000	-0.00001770
357.00000000	0.00000791
358.00000000	0.00000156
359.00000000	-0.00002032
360.00000000	-0.00003147
361.00000000	-0.00003428
362.00000000	-0.00004151
363.00000000	-0.00005595
364.00000000	-0.00005410
365.00000000	-0.00002263
366.00000000	0.00001523
367.00000000	0.00002938
368.00000000	0.00003144
369.00000000	0.00002633
370.00000000	-0.00000648
371.00000000	-0.00008139
372.00000000	-0.00015522
373.00000000	-0.00014201
374.00000000	-0.00004023
375.00000000	0.00006108
376.00000000	0.00010429
377.00000000	0.00010295
378.00000000	0.00007358
379.00000000	-0.00001056
380.00000000	-0.00013102
381.00000000	-0.00019228
382.00000000	-0.00013440
383.00000000	-0.00002366
384.00000000	0.00004043
385.00000000	0.00007037
386.00000000	0.00011801
387.00000000	0.00014199
388.00000000	0.00007048
389.00000000	-0.00005223
390.00000000	-0.00012266
391.00000000	-0.00011826
392.00000000	-0.00010803
393.00000000	-0.00009880
394.00000000	-0.00001473
395.00000000	0.00012475
396.00000000	0.00018780
397.00000000	0.00011019
398.00000000	-0.00000456
399.00000000	-0.00005969
400.00000000	-0.00008383
401.00000000	-0.00012172
402.00000000	-0.00011551
403.00000000	-0.00002182
404.00000000	0.00007919
405.00000000	0.00008585
406.00000000	0.00003241
407.00000000	0.00002598
408.00000000	0.00005694
409.00000000	0.00003197
410.00000000	-0.00003850
411.00000000	-0.00006395
412.00000000	-0.00003003
413.00000000	-0.00000870
414.00000000	-0.00002212
415.00000000	-0.00000358
416.00000000	0.00005907
417.00000000	0.00007883
418.00000000	0.00002393
419.00000000	-0.00003485
420.00000000	-0.00002976
421.00000000	0.00000222
422.00000000	0.00000331
423.00000000	-0.00000879
424.00000000	-0.00000061
425.00000000	0.00000566
426.00000000	-0.00001681
427.00000000	-0.00003675
428.00000000	-0.00001574
429.00000000	0.00002657
430.00000000	0.00004114
431.00000000	0.00002981
432.00000000	0.00002312
433.00000000	0.00001710
434.00000000	0.00000518
435.00000000	-0.00000902
436.00000000	-0.00001685
437.00000000	-0.00002606
438.00000000	-0.00004132
439.00000000	-0.00003440
440.00000000	0.00000854
441.00000000	0.00005345
442.00000000	0.00006989
443.00000000	0.00006244
444.00000000	0.00003251
445.00000000	-0.00002627
446.00000000	-0.00009660
447.00000000	-0.00011841
448.00000000	-0.00006209
449.00000000	0.00001693
450.00000000	0.00005284
451.00000000	0.00006200
452.00000000	0.00007007
453.00000000	0.00005399
454.00000000	-0.00001069
455.00000000	-0.00007734
456.00000000	-0.00008093
457.00000000	-0.00004208
458.00000000	-0.00002534
459.00000000	-0.00001793
